city,year,month,avg_temp_c,precipitation_mm,sunshine_hours,humidity_pct,pressure_hpa,wind_speed_ms,evapotranspiration_mm,soil_temp_c,soil_moisture_m3m3,country,region
Myanmar/bago,2012,10,26.2,5.2,10.10106388888889,88,1010.1,5.5,2.97,27.6,0.429,Myanmar,bago
Myanmar/bago,2012,10,26.3,5.1,11.0,89,1010.1,4.5,3.4,27.7,0.434,Myanmar,bago
Myanmar/bago,2012,10,26.2,10.9,8.097083333333334,90,1008.5,4.7,3.15,27.6,0.445,Myanmar,bago
Myanmar/bago,2012,10,25.8,13.9,7.677880555555555,91,1007.2,5.0,2.88,27.3,0.441,Myanmar,bago
Myanmar/bago,2012,10,26.5,6.6,9.394208333333333,90,1007.6,4.4,3.27,27.6,0.441,Myanmar,bago
Myanmar/bago,2012,10,26.5,7.8,9.33302222222222,89,1008.8,4.9,3.4,27.8,0.441,Myanmar,bago
Myanmar/bago,2012,10,26.3,8.8,10.874466666666667,90,1008.7,5.1,3.39,27.8,0.455,Myanmar,bago
Myanmar/bago,2012,10,26.2,3.3,8.913747222222222,90,1007.7,5.2,3.17,27.6,0.444,Myanmar,bago
Myanmar/bago,2012,10,26.2,15.5,9.359011111111112,90,1006.6,8.9,3.37,27.7,0.447,Myanmar,bago
Myanmar/bago,2012,10,25.3,21.7,2.755272222222222,93,1009.2,9.6,2.03,26.5,0.441,Myanmar,bago
Myanmar/bago,2012,10,25.1,13.5,6.468186111111112,94,1009.8,5.7,2.14,26.4,0.451,Myanmar,bago
Myanmar/bago,2012,10,26.2,1.3,10.185705555555556,88,1009.4,2.7,3.66,27.2,0.419,Myanmar,bago
Myanmar/bago,2012,10,26.6,4.6,11.0,89,1008.7,3.3,3.78,27.8,0.424,Myanmar,bago
Myanmar/bago,2012,10,26.8,5.0,10.281577777777779,89,1009.0,3.6,3.78,28.1,0.435,Myanmar,bago
Myanmar/bago,2012,10,27.1,0.5,11.025880555555554,89,1010.1,5.4,4.05,28.3,0.429,Myanmar,bago
Myanmar/bago,2012,10,27.3,0.7,10.165177777777778,88,1010.8,3.5,3.92,28.4,0.414,Myanmar,bago
Myanmar/bago,2012,10,27.5,0.2,11.0,86,1010.0,4.4,4.14,28.5,0.401,Myanmar,bago
Myanmar/bago,2012,10,27.3,0.2,10.739619444444443,85,1010.0,5.3,4.1,28.4,0.388,Myanmar,bago
Myanmar/bago,2012,10,27.0,0.0,10.71158611111111,85,1010.4,3.9,4.07,28.2,0.377,Myanmar,bago
Myanmar/bago,2012,10,26.8,0.0,11.0,84,1010.3,5.4,4.14,28.1,0.365,Myanmar,bago
Myanmar/bago,2012,10,27.7,0.4,11.0,83,1009.8,4.8,4.38,28.7,0.354,Myanmar,bago
Myanmar/bago,2012,10,27.5,2.8,11.0,86,1009.5,4.8,3.93,28.8,0.356,Myanmar,bago
Myanmar/bago,2012,10,27.6,1.0,10.927388888888888,85,1009.0,4.7,4.13,28.9,0.362,Myanmar,bago
Myanmar/bago,2012,10,27.4,0.0,11.0,83,1007.8,4.8,3.99,28.5,0.353,Myanmar,bago
Myanmar/bago,2012,10,27.2,1.3,10.857122222222221,88,1007.7,3.1,3.7,28.7,0.345,Myanmar,bago
Myanmar/bago,2012,10,27.1,0.5,8.900922222222222,87,1007.5,4.8,3.63,28.5,0.345,Myanmar,bago
Myanmar/bago,2012,10,27.3,0.5,11.0,83,1007.2,5.5,4.07,28.5,0.337,Myanmar,bago
Myanmar/bago,2012,10,27.8,0.9,11.0,83,1007.5,4.4,4.09,28.8,0.329,Myanmar,bago
Myanmar/bago,2012,10,27.7,0.5,11.0,84,1007.6,5.0,3.99,28.9,0.322,Myanmar,bago
Myanmar/bago,2012,10,27.7,0.1,10.92878611111111,83,1007.3,4.1,4.01,28.9,0.313,Myanmar,bago
Myanmar/bago,2012,10,27.8,1.4,10.989677777777777,83,1008.3,6.3,4.05,29.0,0.305,Myanmar,bago
Myanmar/bago,2012,11,27.4,0.3,10.981966666666667,83,1009.6,4.3,3.71,28.6,0.306,Myanmar,bago
Myanmar/bago,2012,11,27.1,1.2,10.974530555555555,82,1009.3,4.7,3.88,28.5,0.307,Myanmar,bago
Myanmar/bago,2012,11,27.4,0.0,10.550480555555556,82,1008.5,4.0,3.82,28.5,0.297,Myanmar,bago
Myanmar/bago,2012,11,27.8,0.1,10.960547222222223,81,1008.8,4.3,3.65,28.7,0.289,Myanmar,bago
Myanmar/bago,2012,11,27.8,0.1,10.954027777777778,82,1008.4,3.9,3.82,28.7,0.281,Myanmar,bago
Myanmar/bago,2012,11,27.5,0.4,10.947841666666667,82,1009.3,4.4,3.72,28.6,0.275,Myanmar,bago
Myanmar/bago,2012,11,27.9,0.2,10.942005555555555,82,1008.3,4.0,3.83,28.7,0.269,Myanmar,bago
Myanmar/bago,2012,11,27.9,0.4,10.936533333333333,82,1007.3,3.5,3.8,28.8,0.263,Myanmar,bago
Myanmar/bago,2012,11,27.8,0.2,10.93143888888889,79,1007.6,4.6,3.9,28.8,0.258,Myanmar,bago
Myanmar/bago,2012,11,27.4,0.0,10.926741666666667,79,1008.5,5.1,3.88,28.5,0.251,Myanmar,bago
Myanmar/bago,2012,11,27.5,0.0,10.922444444444444,75,1008.5,6.4,4.24,28.5,0.244,Myanmar,bago
Myanmar/bago,2012,11,27.2,0.4,10.0,74,1009.2,6.3,3.86,28.3,0.237,Myanmar,bago
Myanmar/bago,2012,11,26.1,10.8,4.9148805555555555,90,1010.0,6.1,1.97,27.3,0.328,Myanmar,bago
Myanmar/bago,2012,11,26.6,0.6,8.396141666666667,86,1008.7,4.2,2.69,27.5,0.349,Myanmar,bago
Myanmar/bago,2012,11,26.7,0.0,8.077002777777778,85,1008.7,4.3,2.49,27.4,0.332,Myanmar,bago
Myanmar/bago,2012,11,26.7,1.4,10.209466666666668,84,1009.6,5.1,3.07,27.7,0.322,Myanmar,bago
Myanmar/bago,2012,11,26.8,0.3,9.387288888888888,78,1009.2,6.4,3.42,27.8,0.315,Myanmar,bago
Myanmar/bago,2012,11,26.9,3.9,9.726808333333334,83,1008.5,4.8,3.33,28.0,0.316,Myanmar,bago
Myanmar/bago,2012,11,26.7,3.3,5.218905555555556,88,1008.7,4.3,2.34,27.7,0.339,Myanmar,bago
Myanmar/bago,2012,11,26.5,4.9,8.28275,88,1010.0,3.5,2.64,27.5,0.359,Myanmar,bago
Myanmar/bago,2012,11,26.4,3.4,9.170080555555556,88,1009.7,4.3,3.01,27.6,0.366,Myanmar,bago
Myanmar/bago,2012,11,26.9,2.9,10.667952777777778,87,1008.5,3.8,3.28,28.0,0.368,Myanmar,bago
Myanmar/bago,2012,11,27.3,0.2,10.675797222222222,84,1008.1,3.9,3.48,28.1,0.356,Myanmar,bago
Myanmar/bago,2012,11,27.3,1.4,10.6434,84,1008.0,4.2,3.57,28.2,0.336,Myanmar,bago
Myanmar/bago,2012,11,26.6,3.5,10.353349999999999,87,1009.0,6.7,2.64,27.6,0.346,Myanmar,bago
Myanmar/bago,2012,11,26.3,4.3,8.318463888888889,89,1009.4,5.3,2.78,27.5,0.356,Myanmar,bago
Myanmar/bago,2012,11,26.0,8.6,7.286230555555556,90,1008.7,4.1,2.54,27.1,0.383,Myanmar,bago
Myanmar/bago,2012,11,25.6,12.1,8.708869444444444,92,1008.5,3.1,2.47,26.8,0.395,Myanmar,bago
Myanmar/bago,2012,11,25.9,0.7,9.434222222222221,89,1007.7,3.9,2.81,26.9,0.38,Myanmar,bago
Myanmar/bago,2012,11,25.4,11.3,5.831108333333334,92,1008.3,3.0,2.0,26.6,0.4,Myanmar,bago
Myanmar/bago,2012,12,24.8,12.2,2.9458444444444445,96,1009.1,4.3,1.36,26.0,0.433,Myanmar,bago
Myanmar/bago,2012,12,25.7,3.8,7.369886111111112,89,1009.8,7.2,2.61,26.5,0.44,Myanmar,bago
Myanmar/bago,2012,12,26.1,0.6,10.911347222222222,86,1009.7,5.4,3.43,26.9,0.417,Myanmar,bago
Myanmar/bago,2012,12,26.3,0.0,10.632113888888888,85,1009.1,4.8,3.47,27.2,0.401,Myanmar,bago
Myanmar/bago,2012,12,25.5,0.0,10.71923888888889,84,1009.3,4.8,3.63,26.6,0.385,Myanmar,bago
Myanmar/bago,2012,12,24.3,0.0,10.923052777777777,86,1009.7,4.7,3.5,25.8,0.371,Myanmar,bago
Myanmar/bago,2012,12,22.7,0.0,10.54466388888889,85,1009.7,4.9,3.35,24.6,0.36,Myanmar,bago
Myanmar/bago,2012,12,22.2,0.0,9.932680555555557,83,1009.8,5.5,3.41,23.8,0.349,Myanmar,bago
Myanmar/bago,2012,12,22.1,0.0,9.581502777777779,85,1009.7,3.8,3.23,23.6,0.339,Myanmar,bago
Myanmar/bago,2012,12,21.5,0.0,10.184494444444445,87,1009.9,4.5,3.18,23.2,0.331,Myanmar,bago
Myanmar/bago,2012,12,21.6,0.0,10.949466666666668,85,1010.0,4.8,3.44,23.2,0.322,Myanmar,bago
Myanmar/bago,2012,12,22.7,0.0,10.955608333333334,84,1010.4,4.8,3.48,23.8,0.314,Myanmar,bago
Myanmar/bago,2012,12,24.1,0.2,10.96198888888889,84,1010.7,4.9,3.44,25.0,0.306,Myanmar,bago
Myanmar/bago,2012,12,24.0,0.0,10.968591666666667,77,1012.5,7.7,3.83,24.8,0.298,Myanmar,bago
Myanmar/bago,2012,12,23.4,0.0,10.9748,68,1011.5,9.4,4.02,24.1,0.287,Myanmar,bago
Myanmar/bago,2012,12,23.1,0.0,10.972480555555556,70,1011.5,8.6,3.84,23.9,0.277,Myanmar,bago
Myanmar/bago,2012,12,22.5,0.0,10.970541666666666,76,1010.0,7.7,3.67,23.5,0.269,Myanmar,bago
Myanmar/bago,2012,12,23.0,0.0,10.969000000000001,79,1010.5,6.2,3.53,23.9,0.262,Myanmar,bago
Myanmar/bago,2012,12,24.1,0.0,10.963647222222221,80,1009.6,5.6,3.58,25.0,0.255,Myanmar,bago
Myanmar/bago,2012,12,23.5,0.0,10.955400000000001,81,1008.9,4.4,3.55,24.6,0.249,Myanmar,bago
Myanmar/bago,2012,12,23.0,0.0,10.947486111111111,79,1009.5,6.1,3.68,24.2,0.244,Myanmar,bago
Myanmar/bago,2012,12,22.6,0.0,10.939752777777779,76,1009.1,6.6,3.78,23.8,0.238,Myanmar,bago
Myanmar/bago,2012,12,23.3,0.0,10.932080555555554,72,1010.1,7.5,3.64,24.1,0.233,Myanmar,bago
Myanmar/bago,2012,12,24.6,0.0,10.92448888888889,74,1010.5,5.3,3.32,25.5,0.227,Myanmar,bago
Myanmar/bago,2012,12,25.0,0.0,10.916997222222223,79,1009.6,3.9,3.28,25.9,0.224,Myanmar,bago
Myanmar/bago,2012,12,25.4,0.0,10.909630555555555,81,1008.8,4.0,3.15,26.5,0.22,Myanmar,bago
Myanmar/bago,2012,12,25.2,0.0,10.36738611111111,79,1008.5,4.5,3.55,26.4,0.217,Myanmar,bago
Myanmar/bago,2012,12,25.2,0.0,10.895344444444444,77,1008.0,4.6,3.57,26.5,0.213,Myanmar,bago
Myanmar/bago,2012,12,24.9,0.0,10.888469444444445,77,1008.4,5.0,3.66,26.3,0.209,Myanmar,bago
Myanmar/bago,2012,12,24.3,0.0,10.881805555555555,75,1008.4,6.0,3.78,25.7,0.205,Myanmar,bago
Myanmar/bago,2012,12,24.4,0.0,10.875366666666666,69,1008.1,5.5,3.71,25.8,0.202,Myanmar,bago
Myanmar/bago,2013,1,24.7,0.0,10.198408333333333,74,1009.3,5.2,3.22,26.0,0.199,Myanmar,bago
Myanmar/bago,2013,1,25.3,0.0,9.188002777777777,80,1010.2,4.9,3.03,26.7,0.197,Myanmar,bago
Myanmar/bago,2013,1,25.0,0.0,10.237325,74,1010.9,5.1,3.45,26.8,0.195,Myanmar,bago
Myanmar/bago,2013,1,24.5,0.0,10.852308333333333,74,1009.9,4.9,3.65,26.3,0.193,Myanmar,bago
Myanmar/bago,2013,1,24.5,0.0,10.847322222222223,72,1008.6,6.0,3.85,26.3,0.191,Myanmar,bago
Myanmar/bago,2013,1,24.0,0.0,10.84268611111111,77,1009.3,5.0,3.72,26.0,0.189,Myanmar,bago
Myanmar/bago,2013,1,24.0,0.0,10.838427777777778,74,1009.9,5.4,3.81,25.8,0.188,Myanmar,bago
Myanmar/bago,2013,1,23.8,0.0,10.83456111111111,75,1010.6,5.2,3.77,25.9,0.186,Myanmar,bago
Myanmar/bago,2013,1,22.5,0.0,10.831111111111111,69,1010.3,7.3,4.01,24.6,0.185,Myanmar,bago
Myanmar/bago,2013,1,21.5,0.0,10.828094444444444,71,1009.7,5.3,3.81,24.0,0.184,Myanmar,bago
Myanmar/bago,2013,1,21.2,0.0,10.825441666666666,72,1010.2,5.7,3.79,23.5,0.183,Myanmar,bago
Myanmar/bago,2013,1,20.5,0.0,10.823077777777778,67,1010.9,5.2,3.68,23.1,0.182,Myanmar,bago
Myanmar/bago,2013,1,19.5,0.0,10.821002777777778,66,1010.6,6.0,3.79,22.3,0.182,Myanmar,bago
Myanmar/bago,2013,1,20.4,0.0,10.819222222222221,76,1010.9,4.2,3.43,22.9,0.181,Myanmar,bago
Myanmar/bago,2013,1,21.0,0.0,10.81773888888889,75,1011.5,5.7,3.78,23.1,0.18,Myanmar,bago
Myanmar/bago,2013,1,21.9,0.0,10.028627777777777,80,1012.5,4.4,3.52,24.1,0.18,Myanmar,bago
Myanmar/bago,2013,1,23.8,0.0,10.815672222222222,71,1012.7,6.4,3.93,25.3,0.179,Myanmar,bago
Myanmar/bago,2013,1,24.3,0.0,10.815094444444444,71,1013.7,6.5,3.9,25.8,0.178,Myanmar,bago
Myanmar/bago,2013,1,24.6,0.0,10.814822222222222,70,1013.0,4.8,3.7,25.8,0.178,Myanmar,bago
Myanmar/bago,2013,1,23.9,0.0,10.814861111111112,73,1012.4,5.6,3.96,25.9,0.177,Myanmar,bago
Myanmar/bago,2013,1,24.4,0.0,10.815211111111111,70,1012.8,4.6,3.85,26.4,0.177,Myanmar,bago
Myanmar/bago,2013,1,24.4,0.0,10.815877777777779,73,1012.5,4.3,3.83,26.7,0.176,Myanmar,bago
Myanmar/bago,2013,1,24.9,0.0,10.816858333333334,67,1011.6,6.0,4.04,26.9,0.176,Myanmar,bago
Myanmar/bago,2013,1,24.6,0.0,10.818166666666666,63,1011.2,5.5,4.11,26.8,0.175,Myanmar,bago
Myanmar/bago,2013,1,24.2,0.0,10.819794444444446,59,1010.7,6.9,4.49,26.4,0.175,Myanmar,bago
Myanmar/bago,2013,1,23.2,0.0,10.847644444444443,61,1010.6,5.6,4.22,25.8,0.175,Myanmar,bago
Myanmar/bago,2013,1,22.4,0.0,10.84488611111111,67,1011.3,5.3,4.14,25.1,0.174,Myanmar,bago
Myanmar/bago,2013,1,23.3,0.0,10.800030555555555,70,1011.4,5.0,4.09,25.7,0.174,Myanmar,bago
Myanmar/bago,2013,1,24.4,0.9,10.796475,80,1011.5,5.5,3.07,26.5,0.176,Myanmar,bago
Myanmar/bago,2013,1,24.2,7.9,10.081455555555555,86,1012.3,6.5,2.89,26.0,0.222,Myanmar,bago
Myanmar/bago,2013,1,24.2,0.6,10.8366,84,1013.4,6.3,3.36,26.1,0.263,Myanmar,bago
Myanmar/bago,2013,2,25.1,0.3,9.916886111111111,82,1012.9,3.5,3.62,26.7,0.254,Myanmar,bago
Myanmar/bago,2013,2,25.8,0.0,10.638933333333334,74,1011.7,4.9,4.16,27.2,0.242,Myanmar,bago
Myanmar/bago,2013,2,26.6,0.0,10.752391666666666,71,1010.7,4.6,4.16,27.9,0.228,Myanmar,bago
Myanmar/bago,2013,2,26.5,0.0,10.908380555555555,65,1011.9,5.0,4.33,27.9,0.217,Myanmar,bago
Myanmar/bago,2013,2,26.5,0.0,10.979233333333333,59,1012.2,8.2,5.03,27.8,0.208,Myanmar,bago
Myanmar/bago,2013,2,25.8,0.0,10.980438888888889,51,1011.2,7.6,5.13,27.3,0.2,Myanmar,bago
Myanmar/bago,2013,2,25.1,0.0,10.982016666666667,54,1009.1,7.1,5.04,26.7,0.194,Myanmar,bago
Myanmar/bago,2013,2,24.8,0.0,10.98395,62,1008.3,5.3,4.63,26.8,0.191,Myanmar,bago
Myanmar/bago,2013,2,25.8,0.0,10.916780555555556,65,1009.3,4.8,4.46,27.7,0.187,Myanmar,bago
Myanmar/bago,2013,2,27.4,0.0,10.988869444444445,62,1009.0,5.2,4.67,29.0,0.185,Myanmar,bago
Myanmar/bago,2013,2,27.6,0.0,10.991827777777779,63,1009.0,6.2,4.88,29.6,0.182,Myanmar,bago
Myanmar/bago,2013,2,28.4,0.0,10.9951,62,1008.9,6.3,4.88,30.3,0.18,Myanmar,bago
Myanmar/bago,2013,2,28.9,0.0,10.99868611111111,61,1008.5,6.8,4.82,30.9,0.178,Myanmar,bago
Myanmar/bago,2013,2,28.5,0.0,10.933658333333334,69,1008.8,7.7,4.59,30.7,0.177,Myanmar,bago
Myanmar/bago,2013,2,28.8,0.0,10.718152777777778,65,1008.2,5.3,4.82,31.1,0.177,Myanmar,bago
Myanmar/bago,2013,2,28.8,0.0,11.1486,59,1007.5,6.9,5.12,31.1,0.175,Myanmar,bago
Myanmar/bago,2013,2,28.6,0.0,11.084508333333334,58,1007.6,8.5,5.1,30.9,0.175,Myanmar,bago
Myanmar/bago,2013,2,28.4,0.0,11.089377777777779,59,1007.6,6.2,4.64,30.9,0.174,Myanmar,bago
Myanmar/bago,2013,2,28.2,0.0,11.231338888888889,55,1007.1,4.7,5.0,30.9,0.174,Myanmar,bago
Myanmar/bago,2013,2,28.5,0.0,11.236644444444444,51,1007.4,6.3,5.39,31.1,0.173,Myanmar,bago
Myanmar/bago,2013,2,28.0,0.0,11.242391666666666,51,1008.2,5.7,5.3,30.9,0.173,Myanmar,bago
Myanmar/bago,2013,2,28.0,0.0,11.248561111111112,57,1010.0,6.2,5.08,30.7,0.173,Myanmar,bago
Myanmar/bago,2013,2,28.9,0.0,11.251863888888888,60,1010.4,7.4,5.08,31.3,0.173,Myanmar,bago
Myanmar/bago,2013,2,29.4,0.0,11.180513888888889,60,1010.2,4.6,4.62,32.0,0.173,Myanmar,bago
Myanmar/bago,2013,2,29.6,0.0,11.245219444444444,61,1009.4,5.5,4.95,32.1,0.172,Myanmar,bago
Myanmar/bago,2013,2,30.2,0.0,11.309849999999999,55,1009.0,5.9,5.22,32.7,0.172,Myanmar,bago
Myanmar/bago,2013,2,30.5,0.0,11.37441111111111,54,1007.6,6.1,5.62,33.2,0.172,Myanmar,bago
Myanmar/bago,2013,2,29.9,0.0,11.438919444444444,53,1006.5,7.4,5.95,32.9,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.1,0.0,11.368169444444446,60,1007.6,8.0,5.73,32.3,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.4,0.0,11.432702777777779,63,1009.1,6.9,5.61,32.4,0.172,Myanmar,bago
Myanmar/bago,2013,3,30.5,0.0,11.227316666666665,56,1009.7,5.9,5.06,33.0,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.3,6.9,11.157194444444444,66,1011.6,7.6,4.98,32.5,0.181,Myanmar,bago
Myanmar/bago,2013,3,28.1,2.8,11.289297222222222,72,1012.5,6.0,4.69,30.9,0.283,Myanmar,bago
Myanmar/bago,2013,3,29.0,0.0,11.21936111111111,64,1011.5,7.7,4.98,30.9,0.257,Myanmar,bago
Myanmar/bago,2013,3,29.2,0.1,11.351313888888889,62,1011.4,6.6,5.08,31.1,0.236,Myanmar,bago
Myanmar/bago,2013,3,28.9,0.0,11.281550000000001,58,1010.4,7.2,5.22,30.9,0.221,Myanmar,bago
Myanmar/bago,2013,3,28.1,0.0,11.614825000000002,50,1009.3,6.9,6.07,30.6,0.208,Myanmar,bago
Myanmar/bago,2013,3,26.8,0.0,11.654591666666667,54,1009.0,7.6,6.04,29.9,0.199,Myanmar,bago
Myanmar/bago,2013,3,26.9,0.0,11.658633333333334,58,1009.5,7.4,5.89,30.1,0.193,Myanmar,bago
Myanmar/bago,2013,3,27.1,0.0,11.540169444444444,57,1009.5,6.9,5.88,30.4,0.188,Myanmar,bago
Myanmar/bago,2013,3,27.7,0.0,11.604875000000002,62,1009.7,7.6,5.76,30.8,0.185,Myanmar,bago
Myanmar/bago,2013,3,28.0,0.0,11.67,62,1010.3,8.4,6.01,31.2,0.182,Myanmar,bago
Myanmar/bago,2013,3,28.1,0.0,11.66743611111111,57,1011.0,7.4,6.1,30.9,0.179,Myanmar,bago
Myanmar/bago,2013,3,29.2,0.0,11.464599999999999,57,1011.5,5.9,5.7,32.0,0.177,Myanmar,bago
Myanmar/bago,2013,3,30.3,0.0,11.663402777777778,51,1009.6,7.4,6.29,32.9,0.176,Myanmar,bago
Myanmar/bago,2013,3,29.8,0.0,11.661516666666666,53,1007.0,8.4,6.41,32.8,0.175,Myanmar,bago
Myanmar/bago,2013,3,27.9,0.0,11.392199999999999,58,1007.1,6.5,5.91,31.9,0.174,Myanmar,bago
Myanmar/bago,2013,3,28.0,0.0,11.690127777777777,55,1007.7,7.2,6.08,31.4,0.173,Myanmar,bago
Myanmar/bago,2013,3,27.5,0.0,11.693272222222221,59,1007.2,6.6,6.01,31.2,0.173,Myanmar,bago
Myanmar/bago,2013,3,27.7,0.0,11.69638611111111,61,1006.7,7.0,6.07,31.5,0.173,Myanmar,bago
Myanmar/bago,2013,3,28.7,0.0,11.699483333333333,59,1007.4,6.9,6.22,31.9,0.173,Myanmar,bago
Myanmar/bago,2013,3,29.4,0.0,11.702569444444444,57,1007.0,7.3,6.29,32.7,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.7,0.0,11.705658333333334,56,1005.4,7.9,6.44,33.0,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.6,0.0,11.448302777777778,58,1005.2,6.7,5.96,33.1,0.172,Myanmar,bago
Myanmar/bago,2013,3,29.9,0.0,11.71188888888889,59,1005.9,7.5,6.12,33.3,0.172,Myanmar,bago
Myanmar/bago,2013,3,30.1,0.0,11.71505,61,1006.2,7.4,6.13,33.7,0.172,Myanmar,bago
Myanmar/bago,2013,3,30.2,0.0,11.718258333333335,66,1005.8,7.7,6.09,33.9,0.172,Myanmar,bago
Myanmar/bago,2013,3,30.0,0.0,11.721525,65,1005.2,9.2,6.08,33.6,0.172,Myanmar,bago
Myanmar/bago,2013,3,30.7,0.0,11.50856388888889,67,1006.0,9.1,6.05,34.0,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.9,0.0,11.641380555555555,67,1006.9,9.4,5.72,34.1,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.4,0.0,11.738016666666667,63,1006.8,8.0,6.33,34.7,0.173,Myanmar,bago
Myanmar/bago,2013,4,30.8,0.0,11.826119444444444,61,1005.3,7.6,6.45,34.5,0.173,Myanmar,bago
Myanmar/bago,2013,4,31.0,0.0,11.790666666666667,59,1003.5,7.5,6.48,34.6,0.173,Myanmar,bago
Myanmar/bago,2013,4,31.1,0.0,11.783594444444445,55,1003.5,6.9,6.28,34.6,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.4,0.0,11.884430555555555,51,1004.0,7.8,6.36,34.8,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.9,0.0,11.747516666666666,56,1003.6,9.5,6.63,34.7,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.3,0.0,12.013319444444443,57,1004.8,7.7,6.46,34.4,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.4,0.0,12.010722222222222,58,1005.9,7.9,6.51,34.2,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.4,0.0,12.00821111111111,60,1006.3,7.7,6.51,34.3,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.5,0.0,12.073266666666667,58,1006.6,8.0,6.59,34.4,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.8,0.0,11.871227777777777,58,1007.4,7.3,6.53,34.6,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.9,0.0,12.000091666666668,54,1007.8,8.5,6.99,35.3,0.172,Myanmar,bago
Myanmar/bago,2013,4,32.4,0.0,11.864191666666665,46,1007.5,7.7,6.75,35.6,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.2,0.1,12.200861111111111,51,1005.7,9.8,7.02,34.8,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.3,0.0,12.267294444444445,53,1004.6,7.9,6.5,35.0,0.172,Myanmar,bago
Myanmar/bago,2013,4,30.9,0.0,12.248197222222222,55,1004.3,9.1,6.08,34.6,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.6,0.0,11.971075,53,1004.5,7.9,6.38,35.1,0.172,Myanmar,bago
Myanmar/bago,2013,4,32.5,0.0,12.237688888888888,49,1004.0,6.8,6.84,36.1,0.172,Myanmar,bago
Myanmar/bago,2013,4,32.0,0.0,12.264458333333334,57,1004.7,8.3,6.64,36.1,0.172,Myanmar,bago
Myanmar/bago,2013,4,32.2,0.1,12.400705555555556,57,1005.5,8.3,6.71,36.1,0.172,Myanmar,bago
Myanmar/bago,2013,4,31.8,0.0,12.400866666666667,60,1006.6,9.8,6.37,35.6,0.174,Myanmar,bago
Myanmar/bago,2013,4,31.8,0.2,12.469552777777778,61,1007.7,9.1,6.29,35.6,0.175,Myanmar,bago
Myanmar/bago,2013,4,31.8,0.3,12.264683333333334,61,1007.8,9.7,6.31,35.4,0.178,Myanmar,bago
Myanmar/bago,2013,4,31.8,0.1,12.140625,60,1007.7,8.8,6.22,35.4,0.181,Myanmar,bago
Myanmar/bago,2013,4,32.2,0.0,12.57431111111111,54,1007.1,8.5,6.86,35.8,0.18,Myanmar,bago
Myanmar/bago,2013,4,31.8,0.0,12.588575,54,1006.4,9.2,7.0,35.7,0.177,Myanmar,bago
Myanmar/bago,2013,4,31.3,0.0,12.602736111111112,54,1005.3,9.0,6.99,35.6,0.176,Myanmar,bago
Myanmar/bago,2013,4,31.9,0.0,12.609530555555555,55,1005.5,8.6,6.48,35.7,0.174,Myanmar,bago
Myanmar/bago,2013,4,32.1,0.6,12.480044444444445,55,1005.9,9.0,6.68,36.0,0.175,Myanmar,bago
Myanmar/bago,2013,5,32.4,0.0,12.644491666666665,54,1004.7,10.9,7.19,36.1,0.178,Myanmar,bago
Myanmar/bago,2013,5,31.9,0.0,12.427125,57,1003.9,9.1,6.33,35.8,0.177,Myanmar,bago
Myanmar/bago,2013,5,32.3,0.0,12.434858333333333,53,1004.2,7.4,6.63,36.3,0.177,Myanmar,bago
Myanmar/bago,2013,5,31.9,3.3,12.51185,61,1005.3,6.0,5.76,36.0,0.188,Myanmar,bago
Myanmar/bago,2013,5,31.9,0.5,12.697994444444443,61,1006.4,8.0,5.99,35.1,0.212,Myanmar,bago
Myanmar/bago,2013,5,31.4,4.6,12.710902777777777,60,1006.8,8.0,6.4,35.4,0.206,Myanmar,bago
Myanmar/bago,2013,5,29.5,4.8,12.253549999999999,74,1006.6,6.4,5.02,33.0,0.302,Myanmar,bago
Myanmar/bago,2013,5,30.4,0.7,12.736055555555556,68,1005.7,6.3,5.02,33.1,0.287,Myanmar,bago
Myanmar/bago,2013,5,29.9,9.7,10.865905555555557,72,1005.8,5.9,4.36,32.8,0.3,Myanmar,bago
Myanmar/bago,2013,5,30.8,0.3,12.760247222222223,70,1005.1,5.7,5.49,33.0,0.339,Myanmar,bago
Myanmar/bago,2013,5,31.9,0.4,12.772047222222223,64,1003.8,7.0,6.17,34.3,0.292,Myanmar,bago
Myanmar/bago,2013,5,31.3,2.4,11.746569444444445,67,1004.8,6.4,5.72,34.0,0.27,Myanmar,bago
Myanmar/bago,2013,5,28.7,6.5,9.249202777777777,80,1006.2,6.7,3.46,31.7,0.336,Myanmar,bago
