station_id,city,year,month,avg_temp_c,precipitation_mm,sunshine_hours,humidity_pct,pressure_hpa,wind_speed_ms,evapotranspiration_mm,soil_temp_c,soil_moisture_m3m3
59224,河池市,2011,11,15.4,0.0,10.900105555555555,73,992.7,5.0,2.97,16.5,0.345
59224,河池市,2011,11,16.7,0.0,10.881355555555555,73,993.8,4.7,2.92,16.8,0.336
59224,河池市,2011,11,18.1,0.0,9.886072222222223,75,994.8,4.2,2.46,18.2,0.329
59224,河池市,2011,11,19.5,0.0,10.725813888888888,73,995.4,5.1,2.63,19.1,0.322
59224,河池市,2011,11,20.4,0.0,9.236183333333335,69,995.2,5.5,2.78,19.1,0.315
59224,河池市,2011,11,21.0,0.0,10.810180555555556,73,992.5,5.8,2.71,19.6,0.309
59224,河池市,2011,11,21.8,0.3,10.579241666666666,79,989.6,6.8,2.8,20.4,0.304
59224,河池市,2011,11,21.8,0.2,10.777086111111112,79,986.7,3.5,2.82,20.8,0.299
59224,河池市,2011,11,20.2,0.0,10.760930555555555,74,992.7,10.3,3.1,20.4,0.292
59224,河池市,2011,11,18.7,0.0,10.745027777777777,70,998.0,6.9,3.13,18.8,0.284
59224,河池市,2011,11,19.8,0.0,9.884833333333333,63,997.8,4.7,2.94,18.6,0.277
59224,河池市,2011,11,19.2,0.0,9.0543,74,998.2,3.6,2.14,18.9,0.272
59224,河池市,2011,11,20.1,0.0,10.140080555555556,75,999.3,5.3,2.56,20.0,0.268
59224,河池市,2011,11,19.3,0.0,10.684011111111111,62,998.0,4.7,3.02,18.4,0.262
59224,河池市,2011,11,19.4,0.0,9.634144444444445,64,995.7,5.2,2.84,18.2,0.256
59224,河池市,2011,11,20.1,0.4,9.721822222222222,73,993.8,5.5,2.0,18.9,0.254
59224,河池市,2011,11,19.7,2.1,5.475672222222221,86,991.7,6.6,1.32,19.1,0.266
59224,河池市,2011,11,19.3,4.9,3.3857999999999997,90,989.9,6.5,1.05,19.1,0.3
59224,河池市,2011,11,19.7,15.8,6.924983333333333,90,990.7,6.8,1.4,19.2,0.354
59224,河池市,2011,11,16.6,12.2,8.153569444444445,90,993.6,8.4,1.69,18.3,0.396
59224,河池市,2011,12,7.9,14.1,0.0,81,1001.7,15.3,0.79,12.1,0.422
59224,河池市,2011,12,9.8,0.0,10.349716666666668,70,997.7,7.0,2.32,11.8,0.396
59224,河池市,2011,12,11.5,0.0,10.357425000000001,67,994.2,4.0,2.48,11.8,0.378
59224,河池市,2011,12,13.3,0.0,10.287291666666667,59,994.4,6.0,2.62,12.4,0.366
59224,河池市,2011,12,15.9,0.0,8.212294444444444,67,993.4,6.3,2.32,14.5,0.356
59224,河池市,2011,12,16.6,0.0,2.2194305555555554,74,994.7,5.1,1.15,16.2,0.351
59224,河池市,2011,12,13.9,2.4,0.0,80,997.7,10.6,0.74,14.8,0.362
59224,河池市,2011,12,10.2,0.6,7.106597222222222,68,1002.3,16.4,1.76,12.3,0.373
59224,河池市,2011,12,9.6,0.0,9.922580555555555,50,1004.0,14.0,2.73,11.9,0.356
59224,河池市,2011,12,8.0,0.0,7.514922222222222,45,1006.0,14.4,2.56,10.4,0.343
59224,河池市,2011,12,7.8,0.0,10.11505,58,1002.4,7.0,2.3,9.9,0.333
59224,河池市,2011,12,9.8,0.0,10.047008333333334,65,999.7,7.0,2.24,10.8,0.326
59224,河池市,2011,12,12.0,0.0,9.97923888888889,68,997.5,4.6,2.17,12.2,0.32
59224,河池市,2011,12,12.0,0.0,9.364805555555556,69,997.7,8.5,2.25,12.2,0.315
59224,河池市,2011,12,10.7,0.0,8.268908333333334,66,1001.2,13.0,1.97,12.2,0.309
59224,河池市,2011,12,9.8,0.0,9.959475,64,1004.1,11.3,2.04,11.6,0.304
59224,河池市,2011,12,9.3,0.0,8.695430555555555,64,1002.2,5.0,1.47,10.6,0.3
59224,河池市,2011,12,11.2,0.0,7.790025,62,1002.3,7.6,1.92,11.6,0.297
59224,河池市,2011,12,10.5,0.0,9.98081111111111,74,998.6,5.2,1.49,11.4,0.293
59224,河池市,2011,12,12.3,0.0,8.02435,73,997.5,6.0,1.38,12.8,0.291
59224,河池市,2011,12,11.1,0.0,4.138713888888889,74,998.0,8.5,1.49,12.0,0.288
59224,河池市,2011,12,10.0,0.0,6.838380555555555,65,1000.1,12.1,1.76,11.7,0.284
59224,河池市,2011,12,8.3,0.0,2.197497222222222,61,1001.8,11.9,1.52,10.1,0.282
59224,河池市,2011,12,8.8,0.0,10.011397222222222,47,1003.5,9.6,2.74,10.0,0.277
59224,河池市,2011,12,8.7,0.0,10.0,55,1002.3,5.2,2.25,9.4,0.271
59224,河池市,2011,12,9.5,0.0,9.907236111111112,55,1001.5,4.6,2.18,9.7,0.267
59224,河池市,2011,12,11.1,0.0,6.301663888888889,55,999.7,4.1,1.59,10.6,0.263
59224,河池市,2011,12,11.6,0.0,0.07288888888888888,66,1000.0,4.3,0.85,11.6,0.262
59224,河池市,2011,12,10.6,1.5,0.0,80,999.6,6.7,0.67,11.3,0.273
59224,河池市,2011,12,9.2,0.1,0.0,67,1002.4,7.8,0.98,10.2,0.28
59224,河池市,2011,12,10.8,0.0,5.540252777777778,69,1002.5,6.8,1.47,11.2,0.28
59224,河池市,2012,1,10.6,0.0,0.2627361111111111,79,1000.1,3.7,0.77,11.1,0.277
59224,河池市,2012,1,10.7,3.4,0.0,88,997.6,3.2,0.49,11.3,0.296
59224,河池市,2012,1,8.4,6.7,0.0,87,999.6,10.5,0.53,9.9,0.358
59224,河池市,2012,1,4.6,6.0,0.0,77,1004.8,11.3,0.72,7.1,0.367
59224,河池市,2012,1,5.1,0.6,1.8577388888888888,77,1001.6,5.3,0.68,6.9,0.367
59224,河池市,2012,1,7.3,0.0,5.2882,78,1001.6,5.5,0.94,8.3,0.353
59224,河池市,2012,1,7.1,0.0,8.103166666666667,78,1003.9,5.7,1.12,8.3,0.341
59224,河池市,2012,1,7.9,0.0,2.2770222222222225,78,1003.8,5.1,0.86,9.1,0.336
59224,河池市,2012,1,9.7,0.0,3.3452666666666664,79,1002.0,4.9,1.08,10.1,0.333
59224,河池市,2012,1,9.9,0.0,8.315530555555556,79,1000.8,4.3,1.44,10.5,0.326
59224,河池市,2012,1,9.7,0.0,3.403119444444444,72,1003.1,9.4,1.4,10.6,0.32
59224,河池市,2012,1,8.6,0.0,9.14943888888889,76,1000.0,4.8,1.32,9.9,0.314
59224,河池市,2012,1,10.8,1.7,0.0,82,996.3,3.7,0.73,11.3,0.314
59224,河池市,2012,1,10.8,22.4,0.0,95,992.4,4.2,0.31,11.3,0.399
59224,河池市,2012,1,8.5,6.2,0.0,84,990.8,9.7,0.62,9.7,0.423
59224,河池市,2012,1,9.1,0.0,10.0,77,990.8,6.7,2.04,10.5,0.397
59224,河池市,2012,1,8.7,4.9,0.0,90,990.2,5.7,0.54,9.8,0.396
59224,河池市,2012,1,9.5,6.8,0.0,92,990.2,5.2,0.54,10.1,0.42
59224,河池市,2012,1,9.3,5.7,0.0,90,992.5,5.6,0.62,10.1,0.418
59224,河池市,2012,1,8.9,5.1,0.557075,91,992.5,5.6,0.64,10.0,0.417
59224,河池市,2012,1,7.7,6.8,0.0,90,992.7,8.4,0.52,9.1,0.424
59224,河池市,2012,1,4.1,3.6,0.15091666666666664,75,999.0,14.3,0.85,6.5,0.418
59224,河池市,2012,1,5.1,0.4,9.186280555555555,66,998.9,8.6,1.57,7.1,0.4
59224,河池市,2012,1,5.2,1.0,3.8961305555555557,73,999.2,11.2,1.11,6.9,0.398
59224,河池市,2012,1,4.7,0.0,8.565891666666666,63,1000.0,9.4,1.65,6.7,0.385
59224,河池市,2012,1,6.2,0.0,8.833419444444445,71,996.5,3.6,1.14,6.9,0.377
59224,河池市,2012,1,7.4,0.8,0.1055,86,993.4,3.3,0.77,8.2,0.38
59224,河池市,2012,1,9.5,0.3,4.627761111111111,83,995.2,7.4,1.28,9.5,0.39
59224,河池市,2012,1,8.3,0.0,9.689925,79,997.3,6.1,1.71,9.1,0.377
59224,河池市,2012,1,9.1,0.0,3.4454583333333333,74,1000.2,8.8,1.21,9.8,0.368
59224,河池市,2012,1,8.9,0.0,10.0,72,999.2,5.4,1.95,9.8,0.361
59224,河池市,2012,2,11.2,1.1,7.0485,81,995.3,3.8,1.46,11.1,0.358
59224,河池市,2012,2,9.7,4.9,0.0,89,999.0,7.9,0.56,10.5,0.388
59224,河池市,2012,2,7.7,1.2,4.632958333333334,78,1000.3,7.9,1.27,9.4,0.39
59224,河池市,2012,2,9.1,2.2,0.0,91,994.6,4.2,0.63,9.9,0.39
59224,河池市,2012,2,11.6,9.3,0.0,98,989.5,4.2,0.5,11.3,0.414
59224,河池市,2012,2,13.3,4.4,4.102727777777778,85,987.3,11.5,1.51,12.9,0.424
59224,河池市,2012,2,10.9,0.0,9.148841666666668,63,995.4,12.1,2.39,12.0,0.397
59224,河池市,2012,2,7.9,0.1,0.0,64,998.8,8.0,1.07,9.7,0.385
59224,河池市,2012,2,6.8,2.1,0.0,84,995.3,5.8,0.74,8.6,0.392
59224,河池市,2012,2,6.3,2.2,0.0,81,999.2,10.8,0.8,8.0,0.408
59224,河池市,2012,2,6.7,0.3,7.116416666666666,72,999.5,6.7,1.28,8.3,0.394
59224,河池市,2012,2,8.8,4.2,0.0,93,995.1,4.9,0.59,9.2,0.408
59224,河池市,2012,2,12.6,8.3,0.0,97,992.7,4.5,0.65,11.8,0.428
59224,河池市,2012,2,16.0,7.5,0.1625888888888889,94,990.0,6.2,1.07,14.5,0.431
59224,河池市,2012,2,11.1,4.2,0.0,87,991.9,11.2,0.88,12.5,0.426
59224,河池市,2012,2,8.8,0.6,3.8822944444444447,76,996.8,11.5,1.18,10.2,0.412
59224,河池市,2012,2,8.3,0.0,7.981558333333333,72,999.3,9.9,1.54,9.7,0.397
59224,河池市,2012,2,7.5,0.1,0.1802888888888889,74,1001.6,9.8,1.02,8.9,0.392
59224,河池市,2012,2,8.4,0.0,9.705272222222224,68,999.7,6.8,1.93,9.8,0.386
59224,河池市,2012,2,11.7,0.1,2.895458333333333,80,993.2,6.5,1.27,11.4,0.381
59224,河池市,2012,2,14.9,4.6,0.0,92,988.7,6.7,0.88,13.6,0.4
59224,河池市,2012,2,17.6,4.6,0.17107777777777777,90,984.0,7.7,1.4,15.9,0.417
59224,河池市,2012,2,15.7,2.2,0.0,88,984.7,7.1,1.01,15.3,0.41
59224,河池市,2012,2,13.0,2.2,0.0065944444444444444,84,987.4,8.7,0.88,13.7,0.408
59224,河池市,2012,2,9.3,2.7,0.36657222222222224,81,991.3,12.4,0.93,11.2,0.406
59224,河池市,2012,2,6.3,1.7,0.0,79,996.2,12.9,0.92,8.6,0.407
59224,河池市,2012,2,5.5,2.3,0.0,79,996.2,9.6,0.73,7.3,0.409
59224,河池市,2012,2,8.0,0.4,8.04443611111111,80,991.1,6.0,1.87,9.5,0.4
59224,河池市,2012,2,10.4,2.5,1.2461222222222221,86,991.1,3.8,1.08,10.9,0.408
59224,河池市,2012,3,12.6,0.4,2.1117777777777778,87,990.1,4.6,1.31,12.5,0.398
59224,河池市,2012,3,12.6,4.5,0.0,91,989.9,4.7,0.8,12.9,0.408
59224,河池市,2012,3,11.9,12.8,0.0,95,989.3,3.4,0.62,12.5,0.423
59224,河池市,2012,3,12.6,43.2,1.0879416666666668,95,987.1,5.2,0.89,12.9,0.432
59224,河池市,2012,3,13.8,2.5,0.3877805555555556,91,984.4,5.2,1.3,14.0,0.413
59224,河池市,2012,3,13.9,8.0,0.0,92,983.9,5.1,0.71,13.9,0.427
59224,河池市,2012,3,10.7,2.4,0.7795333333333334,83,987.4,10.9,1.07,12.0,0.421
59224,河池市,2012,3,10.1,1.9,0.7563277777777778,81,989.6,10.7,1.15,11.3,0.414
59224,河池市,2012,3,8.3,1.9,0.2078388888888889,79,994.4,13.3,1.09,9.9,0.412
59224,河池市,2012,3,9.3,0.0,6.535622222222223,73,996.7,10.1,1.77,10.4,0.401
59224,河池市,2012,3,12.1,0.0,10.420547222222222,75,997.2,7.0,2.27,12.4,0.39
59224,河池市,2012,3,12.8,0.1,8.686680555555556,76,998.0,5.3,1.9,13.3,0.381
59224,河池市,2012,3,13.9,0.7,7.551905555555556,79,997.3,5.4,2.26,14.3,0.383
59224,河池市,2012,3,14.1,1.8,0.0,90,992.4,7.6,0.93,14.0,0.385
59224,河池市,2012,3,17.4,4.0,1.0163555555555557,93,988.7,8.8,1.22,15.9,0.411
59224,河池市,2012,3,20.7,2.3,1.7487583333333332,87,987.0,6.8,2.07,18.7,0.408
59224,河池市,2012,3,22.2,5.7,4.872047222222222,91,985.2,9.4,1.92,20.1,0.414
59224,河池市,2012,3,22.6,6.5,7.26635,92,987.0,8.8,2.22,21.1,0.417
59224,河池市,2012,3,23.8,3.8,8.915775,84,986.2,11.5,3.42,22.2,0.414
59224,河池市,2012,3,22.6,6.1,8.071286111111112,90,987.1,10.3,2.27,21.9,0.416
59224,河池市,2012,3,20.8,15.2,2.9317583333333332,95,986.5,15.0,1.26,20.6,0.436
59224,河池市,2012,3,22.1,17.3,3.7444333333333333,91,985.9,13.8,1.51,20.8,0.432
59224,河池市,2012,3,13.0,17.0,4.111588888888889,72,998.2,19.0,1.92,15.8,0.423
59224,河池市,2012,3,15.2,0.0,11.208725000000001,59,998.2,9.6,4.26,16.2,0.398
59224,河池市,2012,3,16.9,0.0,11.925061111111111,62,996.1,6.2,4.03,17.2,0.38
59224,河池市,2012,3,18.4,0.0,11.36831111111111,60,995.5,5.4,3.74,17.7,0.366
59224,河池市,2012,3,19.7,0.7,8.848580555555555,66,995.5,6.7,3.46,18.8,0.355
59224,河池市,2012,3,19.6,3.5,0.006322222222222223,85,993.9,8.5,1.25,18.9,0.362
59224,河池市,2012,3,20.5,3.2,0.0,89,991.4,10.3,1.4,19.4,0.386
59224,河池市,2012,3,20.2,4.5,1.150663888888889,84,991.8,13.2,1.68,19.5,0.402
59224,河池市,2012,3,18.3,1.5,9.008866666666666,62,999.6,12.2,4.35,18.7,0.392
59224,河池市,2012,4,18.4,0.0,12.0,68,993.2,9.3,4.76,18.6,0.367
59224,河池市,2012,4,21.0,0.0,11.944761111111111,78,988.7,12.2,3.79,20.1,0.35
59224,河池市,2012,4,21.7,0.7,10.460147222222222,78,993.5,8.6,3.49,20.9,0.341
59224,河池市,2012,4,23.1,24.7,7.958449999999999,83,989.3,10.4,2.99,22.0,0.355
59224,河池市,2012,4,20.4,37.8,0.0,88,990.0,8.3,1.35,20.6,0.432
59224,河池市,2012,4,18.9,7.8,0.0,83,992.7,6.2,1.35,19.1,0.427
59224,河池市,2012,4,17.5,7.6,0.39089722222222223,85,994.3,5.6,1.18,18.1,0.428
59224,河池市,2012,4,18.3,0.0,6.595347222222222,79,992.6,5.3,2.18,18.5,0.415
59224,河池市,2012,4,20.9,0.4,6.381513888888889,79,989.0,7.7,2.54,20.0,0.4
59224,河池市,2012,4,22.9,0.5,6.964883333333334,82,986.1,11.8,3.07,21.4,0.392
59224,河池市,2012,4,23.8,2.5,6.867886111111111,85,984.7,10.8,2.86,22.6,0.392
59224,河池市,2012,4,24.2,23.0,7.16155,89,981.9,11.5,2.75,23.2,0.421
59224,河池市,2012,4,21.1,17.0,4.081666666666667,80,987.3,10.6,2.47,21.6,0.424
59224,河池市,2012,4,19.7,3.8,0.0,85,986.8,4.1,1.24,20.1,0.41
59224,河池市,2012,4,21.2,10.6,1.1120611111111112,90,984.8,7.0,1.52,20.9,0.43
59224,河池市,2012,4,19.8,5.0,4.180908333333334,78,986.5,7.2,2.09,20.0,0.424
59224,河池市,2012,4,20.5,9.8,2.2428055555555555,86,984.2,5.8,1.46,20.3,0.423
59224,河池市,2012,4,20.1,11.7,0.0,87,984.3,6.6,1.37,19.9,0.422
59224,河池市,2012,4,22.0,26.5,5.566599999999999,85,985.1,5.6,2.31,21.3,0.422
59224,河池市,2012,4,22.7,30.0,7.8100555555555555,79,985.3,7.7,3.48,22.2,0.421
59224,河池市,2012,4,22.0,0.0,12.060858333333332,71,987.3,7.7,5.19,22.2,0.386
59224,河池市,2012,4,23.2,0.0,11.037722222222223,69,983.9,10.7,5.1,22.1,0.363
59224,河池市,2012,4,24.8,0.9,6.225352777777778,79,978.3,18.2,3.14,23.3,0.354
59224,河池市,2012,4,27.7,1.2,11.693344444444445,78,975.6,15.2,4.75,25.8,0.35
59224,河池市,2012,4,22.3,12.5,7.500208333333333,77,984.5,14.6,3.31,23.3,0.401
59224,河池市,2012,4,19.7,0.3,12.246188888888888,61,988.4,7.5,5.02,21.2,0.369
59224,河池市,2012,4,21.1,1.4,0.027194444444444445,84,983.8,7.5,1.51,20.7,0.364
59224,河池市,2012,4,24.7,11.5,6.692705555555556,88,980.2,10.5,2.85,23.3,0.406
59224,河池市,2012,4,25.5,17.5,6.475538888888889,87,980.1,7.9,2.99,24.5,0.419
59224,河池市,2012,4,27.8,12.4,10.26672222222222,81,976.2,13.4,4.83,26.3,0.42
59224,河池市,2012,5,28.0,3.8,11.201986111111111,79,978.5,8.8,4.7,27.0,0.399
59224,河池市,2012,5,24.1,18.1,1.3036583333333334,88,982.3,7.3,1.66,24.7,0.429
59224,河池市,2012,5,24.6,10.9,6.215944444444445,92,980.1,6.8,2.26,24.6,0.431
59224,河池市,2012,5,23.2,19.6,0.0703,89,983.3,7.5,1.45,23.5,0.423
59224,河池市,2012,5,24.4,3.7,3.51455,82,986.1,5.1,2.47,24.0,0.419
59224,河池市,2012,5,24.7,9.1,4.079030555555556,89,985.6,6.6,2.21,24.2,0.42
59224,河池市,2012,5,26.7,0.9,11.0,81,983.7,13.9,4.49,25.7,0.416
59224,河池市,2012,5,26.9,0.6,11.349016666666666,79,983.4,11.0,3.96,26.0,0.394
59224,河池市,2012,5,26.8,4.7,11.054733333333333,84,984.4,8.5,3.62,26.1,0.391
59224,河池市,2012,5,25.8,26.8,5.032602777777777,88,985.5,5.4,2.86,25.9,0.423
59224,河池市,2012,5,25.3,22.7,5.43845,91,982.4,7.8,2.46,25.5,0.418
59224,河池市,2012,5,24.3,55.4,1.023063888888889,96,980.3,6.7,1.49,24.8,0.438
59224,河池市,2012,5,23.4,6.9,0.7314666666666667,88,981.0,7.2,1.63,23.8,0.431
59224,河池市,2012,5,22.5,48.1,2.394572222222222,89,983.4,9.3,1.74,23.0,0.434
59224,河池市,2012,5,21.3,1.8,12.53355,73,988.2,10.0,3.77,22.1,0.404
59224,河池市,2012,5,22.7,0.0,12.875830555555554,72,984.6,5.8,5.29,23.2,0.382
59224,河池市,2012,5,25.0,0.0,12.883197222222222,73,983.8,5.9,5.22,24.7,0.359
59224,河池市,2012,5,26.8,2.8,12.676416666666666,78,982.9,7.6,4.51,25.7,0.347
59224,河池市,2012,5,26.2,11.3,7.59175,89,983.6,3.2,3.03,26.2,0.397
59224,河池市,2012,5,26.0,8.7,7.010891666666667,89,983.1,5.3,2.8,26.0,0.413
59224,河池市,2012,5,25.6,16.8,7.351066666666667,91,982.4,7.5,2.54,25.6,0.426
59224,河池市,2012,5,24.2,45.4,0.0,98,982.4,9.8,0.68,24.5,0.436
59224,河池市,2012,5,23.1,44.0,0.0,94,982.4,7.6,1.08,23.5,0.438
59224,河池市,2012,5,22.3,53.0,0.0,94,982.7,8.0,0.68,22.5,0.441
59224,河池市,2012,5,20.0,27.7,0.0,87,985.5,12.0,1.19,20.8,0.421
59224,河池市,2012,5,21.1,1.5,2.8790166666666663,82,986.5,7.2,1.99,21.2,0.404
59224,河池市,2012,5,24.2,0.0,8.983819444444444,81,985.0,5.4,3.5,23.9,0.388
59224,河池市,2012,5,25.5,2.3,9.099163888888889,85,984.5,6.5,3.16,24.9,0.379
59224,河池市,2012,5,25.7,23.2,3.0898000000000003,90,985.0,5.6,2.45,25.4,0.419
59224,河池市,2012,5,23.1,39.2,0.5590138888888889,85,986.4,10.7,1.75,23.3,0.428
59224,河池市,2012,5,23.2,0.0,0.3497,83,986.8,5.3,1.65,23.0,0.411
59224,河池市,2012,6,23.2,1.0,2.0597611111111114,86,986.5,5.5,1.5,23.0,0.405
59224,河池市,2012,6,22.7,2.6,4.428825,80,985.7,5.1,2.54,22.9,0.399
59224,河池市,2012,6,23.3,0.1,0.04676944444444445,87,982.2,4.3,1.54,23.0,0.398
59224,河池市,2012,6,23.3,14.6,0.0,94,981.1,5.9,0.9,23.2,0.432
59224,河池市,2012,6,24.0,4.3,0.3855111111111111,89,980.3,5.1,1.97,23.7,0.427
59224,河池市,2012,6,26.1,19.7,7.848541666666667,91,979.0,5.5,2.66,25.4,0.427
59224,河池市,2012,6,26.1,23.0,4.733555555555555,92,980.1,3.6,1.92,25.6,0.433
59224,河池市,2012,6,26.4,6.4,7.376458333333333,89,981.2,4.6,2.88,26.2,0.431
59224,河池市,2012,6,26.5,22.7,5.087233333333334,90,979.4,4.6,2.8,26.3,0.426
59224,河池市,2012,6,27.5,22.8,7.268580555555555,88,975.6,7.2,3.4,27.0,0.419
59224,河池市,2012,6,26.9,14.8,7.1704138888888895,86,976.8,4.8,3.02,26.8,0.42
59224,河池市,2012,6,25.7,1.5,7.7225222222222225,84,979.2,5.0,2.96,26.1,0.403
59224,河池市,2012,6,26.6,2.3,11.960530555555556,82,978.4,4.1,4.11,26.7,0.392
59224,河池市,2012,6,26.3,27.6,8.952155555555555,89,978.0,6.3,3.14,26.6,0.425
59224,河池市,2012,6,27.3,0.0,12.54798888888889,73,979.5,9.4,4.36,26.5,0.407
59224,河池市,2012,6,27.4,0.0,13.052908333333333,73,979.8,8.2,5.35,27.2,0.385
59224,河池市,2012,6,27.5,0.6,12.970775,75,979.6,7.2,5.18,27.6,0.367
59224,河池市,2012,6,28.2,0.0,13.043058333333335,75,978.0,5.3,5.02,28.0,0.355
59224,河池市,2012,6,24.9,27.2,0.0,86,976.7,8.3,1.67,25.6,0.383
59224,河池市,2012,6,25.2,13.8,8.090469444444444,77,977.5,5.5,4.01,25.3,0.422
59224,河池市,2012,6,26.7,0.1,10.748888888888889,79,979.4,4.4,3.87,26.5,0.396
59224,河池市,2012,6,26.2,12.2,2.4879305555555553,88,979.5,4.0,2.16,26.1,0.414
59224,河池市,2012,6,24.9,31.5,0.7971416666666666,89,977.2,5.2,1.71,25.3,0.425
59224,河池市,2012,6,26.4,8.2,11.513586111111112,86,976.9,4.3,4.03,26.5,0.411
59224,河池市,2012,6,25.6,20.0,0.05614444444444445,95,976.0,8.7,1.34,25.8,0.432
59224,河池市,2012,6,25.6,28.8,0.0,93,975.1,11.2,1.03,25.3,0.43
59224,河池市,2012,6,25.5,29.8,0.0,94,977.2,9.1,1.53,25.3,0.434
59224,河池市,2012,6,26.0,33.8,5.201275,92,980.1,8.0,2.26,25.8,0.429
59224,河池市,2012,6,27.5,3.9,11.721863888888889,85,979.7,7.0,4.32,27.3,0.413
59224,河池市,2012,6,28.3,2.5,12.603177777777779,81,979.3,6.0,4.84,28.0,0.391
59224,河池市,2012,7,26.6,11.6,10.524027777777778,84,983.4,12.5,3.54,27.1,0.419
59224,河池市,2012,7,26.3,1.6,10.256619444444445,85,983.4,9.1,3.5,26.7,0.406
59224,河池市,2012,7,26.6,1.3,11.779472222222221,85,980.7,9.9,4.19,27.0,0.392
59224,河池市,2012,7,26.7,2.8,11.947780555555557,84,980.2,11.8,4.16,27.2,0.388
59224,河池市,2012,7,27.5,0.8,11.761480555555556,81,981.3,9.0,4.24,27.4,0.386
59224,河池市,2012,7,27.6,0.5,12.938652777777778,80,980.7,10.0,4.86,27.7,0.366
59224,河池市,2012,7,27.0,4.0,11.213008333333335,85,980.0,11.1,3.88,27.5,0.372
59224,河池市,2012,7,26.9,3.2,11.153666666666666,84,980.5,12.8,4.0,27.3,0.378
59224,河池市,2012,7,27.5,3.2,12.001172222222223,81,982.0,13.2,4.17,27.5,0.373
59224,河池市,2012,7,28.0,1.9,10.110225,81,981.7,11.4,4.03,27.8,0.363
59224,河池市,2012,7,28.6,0.7,11.15558888888889,80,980.6,12.8,4.56,28.5,0.349
59224,河池市,2012,7,28.3,3.7,11.878050000000002,81,980.7,13.3,4.51,28.5,0.341
59224,河池市,2012,7,27.9,8.0,6.80875,83,980.0,11.1,3.42,27.9,0.367
59224,河池市,2012,7,27.8,23.6,5.911986111111111,87,979.1,7.2,3.17,27.8,0.419
59224,河池市,2012,7,26.8,30.3,4.096313888888889,90,979.9,7.6,2.24,27.2,0.428
59224,河池市,2012,7,25.8,49.5,2.3415583333333334,94,979.8,8.0,1.86,26.6,0.434
59224,河池市,2012,7,24.9,64.2,0.0,99,979.7,7.1,0.8,25.7,0.438
59224,河池市,2012,7,25.1,25.6,0.8229138888888888,96,981.5,6.1,1.57,25.7,0.428
59224,河池市,2012,7,26.7,15.3,9.629588888888888,88,983.1,6.5,3.16,26.6,0.433
59224,河池市,2012,7,27.6,2.6,11.664658333333332,83,982.8,7.3,4.52,27.7,0.416
59224,河池市,2012,7,28.2,0.9,12.247122222222222,81,979.8,10.1,4.62,28.0,0.389
59224,河池市,2012,7,28.8,8.6,12.152658333333333,84,976.8,6.7,4.62,28.9,0.388
59224,河池市,2012,7,27.9,4.4,11.1423,83,976.3,6.7,4.34,28.6,0.41
59224,河池市,2012,7,27.6,9.8,10.72305,79,975.0,17.4,4.23,27.7,0.396
59224,河池市,2012,7,25.0,39.5,0.37039722222222227,93,978.6,14.8,1.12,25.6,0.435
59224,河池市,2012,7,24.7,6.9,1.07665,95,981.6,6.5,1.21,25.4,0.437
59224,河池市,2012,7,23.9,19.6,0.0,98,980.7,5.1,0.63,24.7,0.432
59224,河池市,2012,7,24.7,9.8,3.8157,92,981.5,5.7,2.21,25.2,0.429
59224,河池市,2012,7,25.5,5.0,7.681158333333332,90,981.8,5.5,2.59,25.8,0.421
59224,河池市,2012,7,27.2,1.7,11.532558333333332,83,979.1,5.4,4.2,27.0,0.408
59224,河池市,2012,7,28.4,0.6,12.180652777777777,81,977.8,4.1,5.13,28.2,0.386
59224,河池市,2012,8,28.9,0.0,12.331747222222223,79,977.8,4.3,5.24,28.8,0.366
59224,河池市,2012,8,28.9,0.5,12.334475,79,978.5,7.1,5.09,29.0,0.352
59224,河池市,2012,8,28.6,0.0,11.939955555555555,77,978.7,5.7,5.2,28.9,0.337
59224,河池市,2012,8,28.6,0.0,12.341327777777778,72,977.5,5.3,5.78,28.6,0.32
59224,河池市,2012,8,26.5,14.2,4.6030138888888885,84,976.7,3.3,2.33,26.8,0.358
59224,河池市,2012,8,24.4,19.3,0.6309527777777777,91,979.6,7.5,1.16,25.4,0.43
59224,河池市,2012,8,26.8,7.3,10.793508333333333,84,980.9,6.9,3.71,26.7,0.428
59224,河池市,2012,8,28.2,0.4,12.130622222222222,80,980.2,5.7,4.74,27.9,0.406
59224,河池市,2012,8,28.2,1.3,12.060455555555555,80,979.5,4.7,4.78,28.4,0.395
59224,河池市,2012,8,28.1,0.2,12.136483333333333,81,980.2,4.6,4.87,28.4,0.378
59224,河池市,2012,8,28.2,0.1,12.066524999999999,81,980.4,5.4,4.73,28.5,0.362
59224,河池市,2012,8,27.9,0.4,10.33995,83,979.3,5.3,3.56,28.1,0.35
59224,河池市,2012,8,27.9,1.8,11.207019444444443,85,979.2,5.8,4.37,28.5,0.349
59224,河池市,2012,8,27.5,4.2,10.981361111111111,86,980.9,5.4,3.86,28.3,0.361
59224,河池市,2012,8,27.6,1.6,11.336016666666668,85,982.4,4.1,4.07,28.5,0.378
59224,河池市,2012,8,29.2,0.3,12.009105555555555,79,981.5,6.1,4.63,29.0,0.355
59224,河池市,2012,8,28.4,10.6,11.303075,81,980.0,9.9,4.16,28.7,0.365
59224,河池市,2012,8,26.0,13.5,1.9161777777777778,85,983.7,12.9,1.94,26.5,0.401
